Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Tid;Prøvetagningsnummer;Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Prøvebemærkninger;Pprøvtagnings Breddegrad;Prøvetagnings Længdegrad;Provetagnings X_UTM;Proevetagnings Y_UTM;Artsrække;Artsnavn;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askefri tørvægt (g);Kontrol;Kvalitet;Kvalitetsnote
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Phoronida";"Phoronis sp.";"12";"0,1505";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Echinodermata";"Amphiura filiformis";"32";"0,5654";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Annelida";"Pholoe baltica";"1";"0,0057";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Hemichordata";"Enteropneusta indet.";"1";"0,0276";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Annelida";"Podarkeopsis helgolandicus";"1";"0,0077";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"14";"1";"38,5";"Haps";"143";"";"56,6450166666667";"7,0159";"378335";"6279632";"Mollusca";"Kurtiella bidentata";"4";"0,0087";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Annelida";"Scoloplos armiger";"1";"0,0069";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Arthropoda";"Diastylis bradyi";"1";"0,0044";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Echinodermata";"Echinocardium cordatum";"1";"29,6664";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Annelida";"Galathowenia oculata";"12";"0,0227";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Phoronida";"Phoronis sp.";"6";"0,0575";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Echinodermata";"Amphiura filiformis";"12";"0,2293";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Mollusca";"Kurtiella bidentata";"2";"0,0066";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Mollusca";"Chamelea striatula";"1";"4,4153";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"15";"1";"38,3";"Haps";"143";"";"56,6450333333333";"7,02191666666667";"378703";"6279623";"Mollusca";"Bela nebula";"1";"0,01";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Mollusca";"Abra alba";"1";"0,1216";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Annelida";"Galathowenia oculata";"11";"0,0232";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Phoronida";"Phoronis sp.";"21";"0,6437";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Echinodermata";"Amphiura filiformis";"27";"0,8006";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Annelida";"Pholoe baltica";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Arthropoda";"Harpinia pectinata";"2";"0,0019";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Hemichordata";"Enteropneusta indet.";"1";"0,0909";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Mollusca";"Kurtiella bidentata";"7";"0,0169";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Mollusca";"Tellina fabula";"1";"0,0086";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"16";"1";"38,3";"Haps";"143";"";"56,6451";"7,02771666666667";"379059";"6279620";"Mollusca";"Chamelea striatula";"1";"0,0023";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Owenia fusiformis";"4";"0,0157";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Arthropoda";"Bathyporeia sarsi";"2";"0,0036";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Goniada maculata";"1";"0,0477";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Diplocirrus glaucus";"1";"0,0081";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Cnidaria";"Edwardsia sp.";"1";"0,0076";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Galathowenia oculata";"31";"0,05";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Phoronida";"Phoronis sp.";"27";"1,1038";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Echinodermata";"Amphiura filiformis";"29";"0,5381";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Mollusca";"Nucula nitidosa";"1";"0,0016";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Pholoe baltica";"3";"0,0036";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Annelida";"Magelona alleni";"1";"0,1683";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Mollusca";"Kurtiella bidentata";"1";"0,0029";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"17";"1";"37,8";"Haps";"143";"";"56,6449666666667";"7,03375";"379429";"6279595";"Mollusca";"Euspira nitida";"1";"0,0069";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Nephtys hombergii";"1";"0,0078";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Magelona mirabilis";"1";"0,0039";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Ophelia borealis";"1";"0,003";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Goniada maculata";"1";"0,0065";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Galathowenia oculata";"10";"0,0132";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Arthropoda";"Pontocrates arenarius";"1";"0,0025";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Phoronida";"Phoronis sp.";"2";"0,0277";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Cnidaria";"Hydrozoa indet.";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Echinodermata";"Amphiura filiformis";"1";"0,0005";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Annelida";"Pholoe baltica";"1";"0,0006";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Arthropoda";"Bathyporeia tenuipes";"1";"0,0013";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Arthropoda";"Harpinia pectinata";"1";"0,0024";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"18";"1";"37,5";"Haps";"143";"";"56,6449833333333";"7,03975";"379797";"6279586";"Mollusca";"Euspira nitida";"1";"0,013";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Annelida";"Magelona mirabilis";"3";"0,0409";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Annelida";"Scoloplos armiger";"1";"0,0021";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Mollusca";"Phaxas pellucidus";"1";"0,1024";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Echinodermata";"Echinocyamus pusillus";"1";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Annelida";"Galathowenia oculata";"3";"0,0077";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Phoronida";"Phoronis sp.";"1";"0,0071";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Mollusca";"Thracia phaseolina";"1";"0,0041";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Cnidaria";"Hydrozoa indet.";"3";"0,004";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Arthropoda";"Harpinia pectinata";"1";"0,002";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Mollusca";"Kurtiella bidentata";"1";"0,003";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"19";"1";"37";"Haps";"143";"";"56,6422166666667";"7,03961666666667";"379780";"6279278";"Mollusca";"Tellina fabula";"1";"0,0012";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Annelida";"Magelona mirabilis";"3";"0,0124";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Annelida";"Scoloplos armiger";"2";"0,0184";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Cnidaria";"Edwardsia sp.";"2";"0,005";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Annelida";"Galathowenia oculata";"3";"0,0076";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Phoronida";"Phoronis sp.";"10";"0,3352";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Cnidaria";"Hydrozoa indet.";"1";"0,0015";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Echinodermata";"Amphiura filiformis";"2";"0,1081";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Annelida";"Pholoe baltica";"1";"0,0011";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Arthropoda";"Bathyporeia tenuipes";"1";"0,0024";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"20";"1";"37,5";"Haps";"143";"";"56,64235";"7,03463333333333";"379475";"6279302";"Arthropoda";"Harpinia pectinata";"1";"0,0017";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Annelida";"Nephtys hombergii";"1";"0,278";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Annelida";"Magelona mirabilis";"1";"0,0022";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Annelida";"Scoloplos armiger";"1";"0,0121";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Cnidaria";"Edwardsia sp.";"1";"0,0051";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Annelida";"Galathowenia oculata";"11";"0,0139";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Phoronida";"Phoronis sp.";"16";"0,4217";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Cnidaria";"Hydrozoa indet.";"3";"0,0025";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Echinodermata";"Amphiura filiformis";"19";"0,3729";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Annelida";"Pholoe baltica";"4";"0,0037";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Mollusca";"Dosinia exoleta";"1";"0,0013";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Arthropoda";"Diastylis rugosa";"1";"0,0012";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Arthropoda";"Harpinia pectinata";"1";"0,0016";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"21";"1";"37,7";"Haps";"143";"";"56,6422333333333";"7,02998333333333";"379189";"6279297";"Mollusca";"Kurtiella bidentata";"4";"0,0103";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Annelida";"Magelona mirabilis";"1";"0,0021";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Annelida";"Scoloplos armiger";"1";"0,0131";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Cnidaria";"Edwardsia sp.";"1";"0,0023";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Annelida";"Galathowenia oculata";"12";"0,0144";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Phoronida";"Phoronis sp.";"21";"0,5536";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Cnidaria";"Hydrozoa indet.";"3";"0,0025";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Echinodermata";"Amphiura filiformis";"16";"0,3141";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Mollusca";"Nucula nitidosa";"2";"0,1105";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Annelida";"Pholoe baltica";"2";"0,0019";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Arthropoda";"Harpinia pectinata";"1";"0,0017";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Hemichordata";"Enteropneusta indet.";"1";"0,0018";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Mollusca";"Kurtiella bidentata";"4";"0,0098";"";"";"C, Faglig kontrol";"Godkendt";""
"Nordsøen";"91000078";"DMU1025";"20230421";"1200";"22";"1";"37,7";"Haps";"143";"";"56,6421666666667";"7,02461666666667";"378860";"6279299";"Arthropoda";"Gilvossius tyrrhenus";"1";"0,1111";"";"";"C, Faglig kontrol";"Godkendt";""
